Date,Open,High,Low,Close,Adj Close,Volume,TIC
2008-01-29,271.0,273.0,261.0,263.0,247.26222229003906,4465,KAVVERITEL.NS
2008-01-30,269.95001220703125,276.1499938964844,260.0,262.54998779296875,246.83912658691406,2071,KAVVERITEL.NS
2008-01-31,256.0,275.6499938964844,250.0,268.6499938964844,252.5741424560547,852,KAVVERITEL.NS
2008-02-01,275.0,275.0,266.0,270.0,253.84335327148438,394,KAVVERITEL.NS
2008-02-04,276.0,276.20001220703125,274.6000061035156,275.6000061035156,259.10821533203125,225,KAVVERITEL.NS
2008-02-05,262.1000061035156,289.25,262.1000061035156,281.0,264.1850891113281,1058,KAVVERITEL.NS
2008-02-06,281.0,294.0,276.25,286.79998779296875,269.6380310058594,515,KAVVERITEL.NS
2008-02-07,290.0,295.0,272.5,272.6499938964844,256.3347473144531,667,KAVVERITEL.NS
2008-02-08,283.8999938964844,285.0,261.0,262.8999938964844,247.1681671142578,1154,KAVVERITEL.NS
2008-02-11,262.0,273.95001220703125,249.8000030517578,250.0,235.0401153564453,466,KAVVERITEL.NS
2008-02-12,241.0,243.0,237.5,237.5,223.28810119628906,295,KAVVERITEL.NS
2008-02-13,237.5,237.5,225.64999389648438,226.14999389648438,212.61729431152344,113,KAVVERITEL.NS
2008-02-14,218.0,237.5,218.0,236.0,221.87786865234375,1554,KAVVERITEL.NS
2008-02-15,236.0,245.5500030517578,233.0,245.5500030517578,230.85641479492188,495,KAVVERITEL.NS
2008-02-18,248.0,257.04998779296875,245.10000610351562,257.04998779296875,241.6682586669922,859,KAVVERITEL.NS
2008-02-19,261.0,269.8999938964844,261.0,269.25,253.1382293701172,533,KAVVERITEL.NS
2008-02-20,256.1000061035156,274.75,256.1000061035156,273.8999938964844,257.5099792480469,3216,KAVVERITEL.NS
2008-02-21,278.0,279.95001220703125,271.1499938964844,274.79998779296875,258.3561096191406,3202,KAVVERITEL.NS
2008-02-22,262.0,282.3999938964844,262.0,281.45001220703125,264.60821533203125,3476,KAVVERITEL.NS
2008-02-25,283.0,285.0,270.0,278.20001220703125,261.55267333984375,3992,KAVVERITEL.NS
2008-02-26,279.8500061035156,286.6499938964844,279.8500061035156,285.0,267.94573974609375,9103,KAVVERITEL.NS
2008-02-27,288.0,290.0,277.5,280.54998779296875,263.7619934082031,1686,KAVVERITEL.NS
2008-02-28,273.0,285.0,268.0,272.1000061035156,255.8177032470703,2245,KAVVERITEL.NS
2008-02-29,270.0,271.79998779296875,263.54998779296875,269.3999938964844,253.27923583984375,1032,KAVVERITEL.NS
2008-03-03,258.54998779296875,266.0,256.04998779296875,259.0,243.50157165527344,2157,KAVVERITEL.NS
2008-03-04,259.0,263.8999938964844,246.5,249.89999389648438,234.94610595703125,1966,KAVVERITEL.NS
2008-03-05,245.0,245.0,237.39999389648438,237.39999389648438,223.19410705566406,221,KAVVERITEL.NS
2008-03-07,228.9499969482422,228.9499969482422,225.5500030517578,225.5500030517578,212.05320739746094,268,KAVVERITEL.NS
2008-03-10,215.0,228.9499969482422,203.0,227.0500030517578,213.46343994140625,4023,KAVVERITEL.NS
2008-03-11,239.0,244.5,216.1999969482422,244.4499969482422,229.82223510742188,2474,KAVVERITEL.NS
2008-03-12,256.0,256.0,238.10000610351562,238.25,223.9932403564453,411,KAVVERITEL.NS
2008-03-13,237.0,239.89999389648438,215.25,228.75,215.06173706054688,1730,KAVVERITEL.NS
2008-03-14,206.0,229.0,206.0,224.0,210.59596252441406,1480,KAVVERITEL.NS
2008-03-17,215.0,219.9499969482422,201.64999389648438,201.64999389648438,189.5833740234375,908,KAVVERITEL.NS
2008-03-18,210.0,210.0,183.0,191.85000610351562,180.3697967529297,2005,KAVVERITEL.NS
2008-03-19,201.0,210.0,192.0,192.39999389648438,180.88687133789062,1915,KAVVERITEL.NS
2008-03-24,205.0,205.0,176.0,180.0,169.2288818359375,774,KAVVERITEL.NS
2008-03-25,189.89999389648438,198.0,189.89999389648438,197.39999389648438,185.5876922607422,3251,KAVVERITEL.NS
2008-03-26,192.0,214.89999389648438,192.0,209.0,196.49354553222656,1811,KAVVERITEL.NS
2008-03-27,203.0500030517578,215.9499969482422,203.0500030517578,205.39999389648438,193.1089630126953,2262,KAVVERITEL.NS
2008-03-28,200.0,223.0,200.0,221.89999389648438,208.62161254882812,2926,KAVVERITEL.NS
2008-03-31,230.0,230.0,209.10000610351562,214.39999389648438,201.57040405273438,860,KAVVERITEL.NS
2008-04-01,215.14999389648438,228.3000030517578,210.0,212.0,199.31402587890625,567,KAVVERITEL.NS
2008-04-02,215.0,221.10000610351562,200.0500030517578,202.0,189.91241455078125,3056,KAVVERITEL.NS
2008-04-03,215.0,215.0,200.0,200.35000610351562,188.3611602783203,1183,KAVVERITEL.NS
2008-04-04,191.25,205.0,191.25,203.5500030517578,191.3696746826172,647,KAVVERITEL.NS
2008-04-07,200.0,200.0,186.0500030517578,195.5500030517578,183.84840393066406,534,KAVVERITEL.NS
2008-04-08,208.89999389648438,209.0,192.75,204.85000610351562,192.59188842773438,2753,KAVVERITEL.NS
2008-04-09,202.0,205.0,202.0,204.5,192.26284790039062,110,KAVVERITEL.NS
2008-04-10,205.0,210.5,205.0,208.6999969482422,196.21148681640625,1423,KAVVERITEL.NS
2008-04-11,209.0,214.0,207.0,211.39999389648438,198.74990844726562,1360,KAVVERITEL.NS
2008-04-15,210.0,215.0,206.0,213.35000610351562,200.583251953125,250,KAVVERITEL.NS
2008-04-16,212.0,234.6999969482422,212.0,233.0500030517578,219.10443115234375,2372,KAVVERITEL.NS
2008-04-17,242.0,254.5,236.0,240.64999389648438,226.24961853027344,1030,KAVVERITEL.NS
2008-04-21,232.60000610351562,245.0,231.25,240.0500030517578,225.68553161621094,2040,KAVVERITEL.NS
2008-04-22,251.0,251.0,238.0500030517578,241.8000030517578,227.330810546875,2197,KAVVERITEL.NS
2008-04-23,242.0,242.0,236.0,236.14999389648438,222.01890563964844,670,KAVVERITEL.NS
2008-04-24,237.0,241.89999389648438,230.0,230.0,216.23690795898438,840,KAVVERITEL.NS
2008-04-25,240.0,240.0,225.0,237.14999389648438,222.95904541015625,25963,KAVVERITEL.NS
2008-04-28,228.3000030517578,234.5,228.10000610351562,228.14999389648438,214.4976348876953,706,KAVVERITEL.NS
2008-04-29,228.14999389648438,244.9499969482422,225.0,235.60000610351562,221.50181579589844,1022,KAVVERITEL.NS
2008-04-30,232.5,240.0,230.35000610351562,239.0,224.69837951660156,2635,KAVVERITEL.NS
2008-05-02,248.0,248.0,230.0,232.39999389648438,218.49330139160156,7340,KAVVERITEL.NS
2008-05-05,236.0,239.75,236.0,236.4499969482422,222.30093383789062,2775,KAVVERITEL.NS
2008-05-06,239.0,239.0,227.0,228.1999969482422,214.54461669921875,1318,KAVVERITEL.NS
2008-05-07,231.8000030517578,251.0500030517578,231.8000030517578,249.60000610351562,234.66409301757812,12669,KAVVERITEL.NS
2008-05-08,250.0,250.0,238.5500030517578,242.4499969482422,227.94190979003906,5777,KAVVERITEL.NS
2008-05-09,240.0,247.5,233.75,236.75,222.5830078125,2130,KAVVERITEL.NS
2008-05-12,240.0,240.0,224.10000610351562,226.39999389648438,212.8523406982422,661,KAVVERITEL.NS
2008-05-13,228.0500030517578,234.25,225.10000610351562,232.6999969482422,218.7753448486328,550,KAVVERITEL.NS
2008-05-14,225.0500030517578,231.5,225.0,231.5,217.64715576171875,64,KAVVERITEL.NS
2008-05-15,238.0,258.0,238.0,243.89999389648438,229.30516052246094,8726,KAVVERITEL.NS
2008-05-16,246.0,246.0,231.10000610351562,234.0500030517578,220.04457092285156,3402,KAVVERITEL.NS
2008-05-20,239.89999389648438,249.5,237.4499969482422,246.9499969482422,232.17263793945312,3312,KAVVERITEL.NS
2008-05-21,235.0,255.25,235.0,247.5,232.6897430419922,3674,KAVVERITEL.NS
2008-05-22,246.0,252.0,242.1999969482422,244.64999389648438,230.01026916503906,2432,KAVVERITEL.NS
2008-05-23,247.0,255.0,245.0,245.9499969482422,231.2324981689453,4120,KAVVERITEL.NS
2008-05-26,245.0,257.0,239.0,241.5,227.04876708984375,4407,KAVVERITEL.NS
2008-05-27,249.0,250.0,238.0,239.14999389648438,224.83937072753906,5941,KAVVERITEL.NS
2008-05-28,239.60000610351562,242.0,234.0,235.3000030517578,221.21975708007812,1687,KAVVERITEL.NS
2008-05-29,235.0,242.0,228.0,232.64999389648438,218.7283477783203,2684,KAVVERITEL.NS
2008-05-30,241.0,241.0,230.10000610351562,230.3000030517578,216.5189666748047,6056,KAVVERITEL.NS
2008-06-02,238.89999389648438,253.0,235.0500030517578,238.39999389648438,224.13426208496094,3680,KAVVERITEL.NS
2008-06-03,240.0,240.0,225.10000610351562,235.25,221.1727752685547,766,KAVVERITEL.NS
2008-06-04,242.9499969482422,242.9499969482422,227.0,227.14999389648438,213.5574493408203,688,KAVVERITEL.NS
2008-06-05,238.75,239.89999389648438,223.75,238.75,224.4633331298828,2123,KAVVERITEL.NS
2008-06-06,239.0,245.8000030517578,236.0,237.9499969482422,223.71119689941406,4436,KAVVERITEL.NS
2008-06-09,220.0,226.89999389648438,197.0,215.5500030517578,202.651611328125,2178,KAVVERITEL.NS
2008-06-10,220.0,220.6999969482422,197.1999969482422,203.0500030517578,190.89959716796875,1496,KAVVERITEL.NS
2008-06-11,205.0,212.60000610351562,200.0,202.5,190.38250732421875,723,KAVVERITEL.NS
2008-06-12,195.0,206.0,190.0500030517578,205.1999969482422,192.92092895507812,1551,KAVVERITEL.NS
2008-06-13,195.0,205.0,195.0,203.89999389648438,191.69871520996094,4780,KAVVERITEL.NS
2008-06-16,206.25,212.4499969482422,205.0,205.6999969482422,193.3909912109375,661,KAVVERITEL.NS
2008-06-17,213.89999389648438,219.89999389648438,207.0,212.0,199.31402587890625,869,KAVVERITEL.NS
2008-06-18,239.0,239.0,207.1999969482422,207.25,194.8482666015625,465,KAVVERITEL.NS
2008-06-19,211.0,214.0,202.0,207.4499969482422,195.03628540039062,1425,KAVVERITEL.NS
2008-06-20,207.0,209.89999389648438,190.0500030517578,193.39999389648438,181.82704162597656,1334,KAVVERITEL.NS
2008-06-23,175.0,190.0,175.0,186.1999969482422,175.05787658691406,3466,KAVVERITEL.NS
